ID,NGenes,Direction,PValue,FDR
GO:0099072,20,Up,0.08380553538502303,0.35182132817912914
GO:0043116,14,Down,0.08389438515515356,0.35182132817912914
GO:0071773,16,Down,0.08477731732522753,0.3547160027175998
GO:0045724,13,Up,0.08553477410437675,0.35707373951509663
GO:0002244,36,Down,0.08598789830239095,0.35749595611113655
GO:0009566,15,Down,0.08614173610714794,0.35749595611113655
GO:2000059,11,Down,0.08621847067536373,0.35749595611113655
GO:0042981,122,Down,0.08657479656472923,0.35816674264194726
GO:0098761,11,Down,0.08753484577515273,0.36108557707069727
GO:0032930,16,Down,0.08795376536550008,0.36108557707069727
GO:1902476,46,Up,0.08798167848324581,0.36108557707069727
GO:0050965,14,Up,0.08806486914977897,0.36108557707069727
GO:0042733,39,Down,0.088287174859023,0.3611926420343585
GO:0045787,21,Down,0.08901747438006079,0.36264879612876
GO:0050966,10,Up,0.08907538374679712,0.36264879612876
GO:0034138,10,Down,0.08923406010121038,0.36264879612876
GO:0043114,10,Down,0.089579965419382665,0.36296048651116997
GO:0015015,10,Up,0.0897050632061827,0.36296048651116997
